0 0 -3000
0 0 -7500
0 0 -12000
12000 0 -3000
12000 0  -12000
9000 0 -7500
-12000 0 -3000
-12000 0 -12000
-9000 0 -7500
-10500 0 -7500
10500 0 -7500
15000 0 -7500
18000 0 -7500
-15000 0 -7500
-18000 0 -7500
