0.0 19.318516525781366 -5.176380902050415
0.0 965.9258262890684 -258.81904510252076
0.0 2897.7774788672045 -776.4571353075622
0.0 5795.554957734409 -1552.9142706151245
0.0 11591.109915468818 -3105.828541230249
0.0 17386.66487320323 -4658.742811845374
0.0 23182.219830937636 -6211.657082460498
4000.0 19.318516525781366 -5.176380902050415
4000.0 2897.7774788672045 -776.4571353075622
4000.0 5795.554957734409 -1552.9142706151245
4000.0 11591.109915468818 -3105.828541230249
4000.0 17386.66487320323 -4658.742811845374
8000.0 19.318516525781366 -5.176380902050415
8000.0 2897.7774788672045 -776.4571353075622
8000.0 5795.554957734409 -1552.9142706151245
8000.0 11591.109915468818 -3105.828541230249
8000.0 17386.66487320323 -4658.742811845374
12000.0 19.318516525781366 -5.176380902050415
12000.0 2897.7774788672045 -776.4571353075622
12000.0 5795.554957734409 -1552.9142706151245
12000.0 11591.109915468818 -3105.828541230249
12000.0 17386.66487320323 -4658.742811845374
